letter_id,letter_issue_date,company_name,subject,letter_url,marcs_cms,Year,repeat_company,repeat_marcs
551,04/04/2025,"Wuxi Medical Instrument Factory Co., Ltd.",CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/wuxi-medical-instrument-factory-co-ltd-701044-04042025,701044.0,2025,0,0
552,04/03/2024,Jiangsu Meifan Biotechnology Co. Ltd.,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/jiangsu-meifan-biotechnology-co-ltd-676562-04032024,676562.0,2024,0,0
553,04/03/2024,"FirstCham Co., Ltd.",CGMP/Finished Pharmaceuticals/Adulterated/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/firstcham-co-ltd-672903-04032024,672903.0,2024,0,0
554,04/02/2025,"Empower Clinic Services, LLC dba Empower Pharma",Compounding Pharmacy/Adulterated Drug Products,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/empower-clinic-services-llc-dba-empower-pharma-700962-04022025,700962.0,2025,0,0
555,04/02/2025,"Empower Clinic Services, LLC dba Empower Pharmacy",Compounding Pharmacy/Adulterated Drug Products,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/empower-clinic-services-llc-dba-empower-pharmacy-700964-04022025,700964.0,2025,0,0
556,04/02/2025,"Taizhou Jingshang Cosmetics Technology Co., Ltd.",CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/taizhou-jingshang-cosmetics-technology-co-ltd-701945-04022025,701945.0,2025,0,0
557,04/01/2025,NWL Netherlands Services B.V.,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/nwl-netherlands-services-bv-701206-04012025,701206.0,2025,0,0
558,03/30/2022,kubapharm.com,Unlawful Sale of Schedule II Stimulants to Consumers over the Internet,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/kubapharmcom-622051-03302022,622051.0,2022,0,0
559,03/30/2022,premiumlightsupplier.com,Unlawful Sale of Schedule II Stimulants to Consumers over the Internet,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/premiumlightsuppliercom-622056-03302022,622056.0,2022,0,0
560,03/28/2025,"Prodose, Inc. formerly known as Spirit Pharmaceuticals LLC",Electronic Drug Registration and Listing System (eDRLS)/Violations,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/prodose-inc-formerly-known-spirit-pharmaceuticals-llc-654751-03282025,654751.0,2025,0,0
562,03/28/2022,CBD Social,Unapproved and Misbranded Products Related to Coronavirus Disease 2019 (COVID-19),https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/cbd-social-627044-03282022,627044.0,2022,0,0
564,03/28/2022,Greenway Herbal Products LLC,Unapproved and Misbranded Products Related to Coronavirus Disease 2019 (COVID-19),https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/greenway-herbal-products-llc-627042-03282022,627042.0,2022,0,0
565,03/28/2022,Cureganics,Unapproved and Misbranded Products Related to Coronavirus Disease 2019 (COVID-19),https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/cureganics-627288-03282022,627288.0,2022,0,0
566,03/28/2022,Nature's Highway,Unapproved and Misbranded Products Related to Coronavirus Disease 2019 (COVID-19),https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/natures-highway-627304-03282022,627304.0,2022,0,0
568,03/28/2022,Heaven’s Organic LLC,Unapproved and Misbranded Products Related to Coronavirus Disease 2019 (COVID-19),https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/heavens-organic-llc-627359-03282022,627359.0,2022,0,0
569,03/27/2025,www.thesafepills.org,Unapproved New Drugs/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/wwwthesafepillsorg-702942-03272025,702942.0,2025,0,0
570,03/27/2025,Yiling Pharmaceutical Ltd.,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/yiling-pharmaceutical-ltd-699738-03272025,699738.0,2025,0,0
571,03/27/2024,Bodywell Natural Skin Care Inc.,CGMP/Finished Pharmaceuticals/Adulterated/Unapproved New Drug,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/bodywell-natural-skin-care-inc-677099-03272024,677099.0,2024,0,0
572,03/26/2025,Naturista Store LLC,Unapproved New Drugs/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/naturista-store-llc-701480-03262025,701480.0,2025,0,0
574,03/25/2025,BioAsia Worldwide Sdn Bhd,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/bioasia-worldwide-sdn-bhd-700093-03252025,700093.0,2025,0,0
576,03/25/2024,Tattoo Numbing Cream Co.,Finished Pharmaceuticals/Unapproved New Drug/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/tattoo-numbing-cream-co-672467-03252024,672467.0,2024,0,0
577,03/25/2024,"Dermal Source, Inc.",Finished Pharmaceuticals/Unapproved New Drug/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/dermal-source-inc-663632-03252024,663632.0,2024,0,0
578,03/25/2024,"SeeNext Venture, Ltd.",Finished Pharmaceuticals/Unapproved New Drug/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/seenext-venture-ltd-674915-03252024,674915.0,2024,0,0
579,03/25/2024,TKTX Company,Finished Pharmaceuticals/Unapproved New Drug/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/tktx-company-673879-03252024,673879.0,2024,0,0
580,03/25/2024,Indelicare DBA INKEEZE,Finished Pharmaceuticals/Unapproved New Drug/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/indelicare-dba-inkeeze-671656-03252024,671656.0,2024,0,0
581,03/25/2022,Iodine Products Inc,Unapproved and Misbranded Products Related to Coronavirus Disease 2019 (COVID-19),https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/iodine-products-inc-628296-03252022,628296.0,2022,0,0
582,03/24/2025,"Huangshi Hygienic Material Medicine Co., Ltd.",CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/huangshi-hygienic-material-medicine-co-ltd-700658-03242025,700658.0,2025,0,0
583,03/24/2022,Applied Biological Laboratories Inc.,Unapproved and Misbranded Product Related to Coronavirus Disease 2019 (COVID-19),https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/biolab-sciences-inc-621465-08232022,621465.0,2022,0,0
584,03/22/2024,Antaria Pty. Ltd.,CGMP/Active Pharmaceutical Ingredient (API)/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/antaria-pty-ltd-674495-03222024,674495.0,2024,0,0
585,03/22/2023,"Tyrone L. McCall, M.D./Cornea Associates of Texas",Clinical Investigator (Sponsor) ,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/tyrone-l-mccall-mdcornea-associates-texas-651261-03222023,651261.0,2023,0,0
586,03/21/2024,"Bret R. Rutherford, M.D.",Clinical Investigator (Sponsor) ,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/bret-r-rutherford-md-670544-03212024,670544.0,2024,0,0
587,03/21/2024,New York State Psychiatric Institute IRB,Institutional Review Board (IRB),https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/new-york-state-psychiatric-institute-irb-670989-03212024,670989.0,2024,0,0
589,03/20/2025,"BPI Labs, LLC",Unapproved New Drugs/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/bpi-labs-llc-699533-03202025,699533.0,2025,0,0
590,03/19/2024,Ammonia Sport Inc.,Finished Pharmaceuticals/Unapproved New Drug/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/ammonia-sport-inc-672196-03192024,672196.0,2024,0,0
591,03/18/2024,"Deqing Jiarou Daily Chemical Co., Ltd.",CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/deqing-jiarou-daily-chemical-co-ltd-677928-03182024,677928.0,2024,0,0
592,03/16/2023,www.ivermectin4covid.com,Notice of Unlawful Sale of Unapproved Drugs to United States Consumers Over the Internet,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/wwwivermectin4covidcom-650184-03162023,650184.0,2023,0,0
593,03/15/2022,"Iotech International, LLC",Unapproved New Drug and Misbranded Products Related to Coronavirus Disease 2019 (COVID-19),https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/iotech-international-llc-617715-03152022,617715.0,2022,0,0
595,03/14/2023,Procter & Gamble Manufactura S. de R.L. de C.V.,Failure to Register and List,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/procter-gamble-manufactura-s-de-rl-de-cv-650837-03142023,650837.0,2023,0,0
596,03/14/2023,"Robert J. Hayashi, M.D./Washington University School of Medicine, Department of Pediatrics",Bioresearch Monitoring Program/IRB,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/robert-j-hayashi-mdwashington-university-school-medicine-department-pediatrics-654873-03142023,654873.0,2023,0,0
597,03/14/2022,Dr Retter Ec Wladyslaw Retter,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/dr-retter-ec-wladyslaw-retter-619881-03142022,619881.0,2022,0,0
598,03/13/2024,Skull Smash LLC,Finished Pharmaceuticals/Unapproved New Drug/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/skull-smash-llc-672714-03132024,672714.0,2024,0,0
599,03/12/2025,Kabana Skin Care,Unapproved New Drugs/Misbranded/OTC,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/kabana-skin-care-688254-03122025,688254.0,2025,0,0
600,03/12/2025,CoLabs Intl. Corp,Unapproved New Drugs/Misbranded/OTC,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/colabs-intl-corp-688285-03122025,688285.0,2025,0,0
601,03/12/2025,Neva Global Grup Sanayi Ic Ve Dis Ticaret Anonim Sirketi,CGMP/Finished Pharmaceutical/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/neva-global-grup-sanayi-ic-ve-dis-ticaret-anonim-sirketi-699000-03122025,699000.0,2025,0,0
602,03/12/2025,Waxhead Sun Defense Company,OTC/Unapproved New Drug/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/waxhead-sun-defense-company-688286-03122025,688286.0,2025,0,0
603,03/12/2025,"Yangzhou Sion Commodity Co., Ltd.",CGMP/Finished Pharmaceutical/API/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/yangzhou-sion-commodity-co-ltd-699183-03122025,699183.0,2025,0,0
604,03/10/2025,International Laboratories Corp,CGMP/Finished Pharmaceutical/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/international-laboratories-corp-698522-03102025,698522.0,2025,0,0
605,03/10/2022,Soda Pharm,Unapproved and Misbranded Products Related to Coronavirus Disease 2019 (COVID-19),https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/soda-pharm-626261-03102022,626261.0,2022,0,0
606,03/08/2024,"Spirochaete Research Labs, LLC aka Scitus Laboratory Products",Unapproved New Drugs/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/spirochaete-research-labs-llc-aka-scitus-laboratory-products-674278-03082024,674278.0,2024,0,0
607,03/07/2022,"Viraldine, LLC",Unapproved New Drug Products Related to Coronavirus Disease 2019 (COVID-19),https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/viraldine-llc-625675-03072022,625675.0,2022,0,0
608,03/06/2025,Pico IV Inc.,Unapproved New Drugs/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/pico-iv-inc-700591-03062025,700591.0,2025,0,0
609,03/05/2025,"Mehran Michael Bahrami, M.D.",Clinical Investigator,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/mehran-michael-bahrami-md-703689-03052025,703689.0,2025,0,0
610,03/05/2025,Macsen Drugs,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/macsen-drugs-698202-03052025,698202.0,2025,0,0
611,03/05/2025,"Annovex Pharma, Inc.",Compounding Pharmacy/Adulterated Drug Products,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/annovex-pharma-inc-698115-03052025,698115.0,2025,0,0
612,03/05/2025,Aspen Biopharma Labs Private Limited,CGMP/Active Pharmaceutical Ingredient (API)/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/aspen-biopharma-labs-private-limited-698665-03052025,698665.0,2025,0,0
613,03/04/2025,C & A Naturistics,Unapproved New Drugs/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/c-naturistics-693439-03042025,693439.0,2025,0,0
614,03/04/2025,"ProRx, LLC",Compounding Pharmacy/Adulterated Drug Products,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/prorx-llc-696742-03042025,696742.0,2025,0,0
615,03/03/2025,Filler Lux dba Filler Lux USA,Unapproved New Drugs/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/filler-lux-dba-filler-lux-usa-699221-03032025,699221.0,2025,0,0
616,03/03/2025,Fox Pharma LLC,Unapproved New Drugs/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/fox-pharma-llc-699225-03032025,699225.0,2025,0,0
617,03/03/2025,"Hyaluron Pen Store, LLC dba Glow Nest Beauty",Unapproved New Drugs/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/hyaluron-pen-store-llc-dba-glow-nest-beauty-700256-03032025,700256.0,2025,0,0
618,03/03/2025,Julian Naya Beauty LLC,Unapproved New Drugs/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/julian-naya-beauty-llc-699782-03032025,699782.0,2025,0,0
619,03/03/2025,Vivid-Scientific LLC,Unapproved New Drugs/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/vivid-scientific-llc-699226-03032025,699226.0,2025,0,0
620,03/03/2025,"Amazon.com, Inc.",Unapproved New Drugs/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/amazoncom-inc-629452-08042022,629452.0,2025,1,0
621,03/03/2023,"Maggie Jeffries, M.D. / Avanti Anesthesiology, LLC",Clinical Investigator,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/maggie-jeffries-md-avanti-anesthesiology-llc-646498-03032023,646498.0,2023,0,0
622,03/02/2023,"ElectRx and Health Solutions, LLC",Finished Pharmaceuticals/Unapproved New Drug/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/electrx-and-health-solutions-llc-614251-03022023,614251.0,2023,0,0
623,03/01/2021,"Ageless Global, LLC",Unapproved and Misbranded Products Related to Coronavirus Disease 2019 (COVID-19),https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/ageless-global-llc-612865-03012021,612865.0,2021,0,0
624,03/01/2021,Marco Antonio Rodriguez Fierro,Finished Pharmaceuticals/Unapproved New Drug/Misbranded/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/marco-antonio-rodriguez-fierro-610110-03012021,610110.0,2021,0,0
625,03/01/2021,Gaza Proveedora De Servicios De Hospedaje Y Alimentacion,Finished Pharmaceuticals/Unapproved New Drug/Misbranded/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/gaza-proveedora-de-servicios-de-hospedaje-y-alimentacion-611881-03012021,611881.0,2021,0,0
627,02/28/2025,Shree Jaya Laboratories PVT. LTD.,CGMP/Active Pharmaceutical Ingredient (API)/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/shree-jaya-laboratories-pvt-ltd-698690-02282025,698690.0,2025,0,0
628,02/28/2024,Native Salts LLC,Finished Pharmaceuticals/Unapproved New Drug/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/native-salts-llc-674277-02282024,674277.0,2024,0,0
629,02/28/2022,"Sabine S. Hazan, M.D.",Clinical Investigator (CI),https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/sabine-s-hazan-md-628110-02282022,628110.0,2022,0,0
630,02/27/2024,"Thai Nakorn Patana Co., Ltd.",CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/thai-nakorn-patana-co-ltd-672712-02272024,672712.0,2024,0,0
631,02/26/2025,Granules India Limited,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/granules-india-limited-697115-02262025,697115.0,2025,0,0
632,02/26/2025,USApeptide.com,Unapproved New Drugs/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/usapeptidecom-696885-02262025,696885.0,2025,0,0
633,02/25/2025,TKTX USA,Unapproved New Drugs/Misbranded/OTC,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/tktx-usa-698435-02252025,698435.0,2025,0,0
634,02/25/2025,TKTX Numb Store,Unapproved New Drug and Misbranded/OTC,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/tktx-numb-store-697051-02252025,697051.0,2025,0,0
635,02/25/2025,TKTX Store,Unapproved New Drugs/Misbranded/OTC,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/tktx-store-698371-02252025,698371.0,2025,0,0
636,02/25/2025,TKTX Numbing Cream USA,Unapproved New Drugs/Misbranded/OTC,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/tktx-numbing-cream-usa-702106-02252025,702106.0,2025,0,0
637,02/25/2025,"Linghai ZhanWang Biotechnology Co., Ltd",CGMP/Finished Pharmaceutical/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/linghai-zhanwang-biotechnology-co-ltd-697983-02252025,697983.0,2025,0,0
638,02/25/2022,Ivermectin24h.com,Unlawful Sale of Misbranded Drugs to United States Consumers Over the Internet,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/ivermectin24hcom-615637-02252022,615637.0,2022,0,0
639,02/25/2021,Inovaker Lab S.A. de C.V.,Finished Pharmaceuticals/Unapproved New Drug/Misbranded/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/inovaker-lab-sa-de-cv-609979-02252021,609979.0,2021,0,0
640,02/24/2025,Aspen Pharmacare Holdings Limited,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/aspen-pharmacare-holdings-limited-701671-02242025,701671.0,2025,0,0
641,02/22/2024,"Innovative Formulations, LLC dba Insane Labz",Finished Pharmaceuticals/Unapproved New Drug/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/innovative-formulations-llc-dba-insane-labz-672952-02222024,672952.0,2024,0,0
642,02/22/2022,My Natural Treatment,Unapproved and Misbranded Products Related to Coronavirus Disease 2019 (COVID-19),https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/my-natural-treatment-624734-02222022,624734.0,2022,0,0
643,02/22/2021,Yara Elena De La Garza Perez Nieto,Finished Pharmaceuticals/Unapproved New Drug/Misbranded/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/yara-elena-de-la-garza-perez-nieto-608697-02222021,608697.0,2021,0,0
645,02/18/2021,Absara Cosmetics S.A.P.I DE C.V.,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/absara-cosmetics-sapi-de-cv-612455-02182021,612455.0,2021,0,0
646,02/16/2021,Dr. Paul's Lab,Unapproved and Misbranded Products Related to Coronavirus Disease 2019 (COVID-19),https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/dr-pauls-lab-612964-02162021,612964.0,2021,0,0
648,02/15/2024,LightEyez Limited,CGMP/Finished Pharmaceuticals/Adulterated/Unapproved New Drug,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/lighteyez-limited-665450-02152024,665450.0,2024,0,0
649,02/15/2022,rxshopmd.com,Unlawful Sale of Unapproved and Misbranded Drugs to United States Consumers Over the Internet,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/rxshopmdcom-615753-02152022,615753.0,2022,0,0
650,02/15/2022,Extrapharmacy.ru,Unlawful Sale of Unapproved and Misbranded Drugs to United States Consumers Over the Internet,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/extrapharmacyru-615132-02152022,615132.0,2022,0,0
651,02/14/2024,Amman Pharmaceutical Industries,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/amman-pharmaceutical-industries-668867-02142024,668867.0,2024,0,0
652,02/13/2025,Zenzi Pharmaceutical Industries Pvt. Ltd.,Refusal to Provide Access to and Copying of Records,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/zenzi-pharmaceutical-industries-pvt-ltd-701130-02132025,701130.0,2025,0,0
653,02/13/2024,Salvacion USA Inc.,Unapproved New Drugs/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/salvacion-usa-inc-672252-02132024,672252.0,2024,0,0
654,02/13/2023,Delta Kozmetik Sanayi Ve Ticaret-Selim Yesil,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/delta-kozmetik-sanayi-ve-ticaret-selim-yesil-645478-02132023,645478.0,2023,0,0
655,02/11/2025,"Chem-Tech, Ltd.",CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/chem-tech-ltd-696920-02112025,696920.0,2025,0,0
657,02/10/2025,Marshalls Traditional Healthcare CC,CGMP/Finished Pharmaceutical/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/marshalls-traditional-healthcare-cc-697697-02102025,697697.0,2025,0,0
658,02/10/2025,ABR Laboratory LLC,CGMP/Finished Pharmaceutical/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/abr-laboratory-llc-696872-02102025,696872.0,2025,0,0
659,02/09/2024,ivsupplyclinic.com,Unlawful Sale of Unapproved and Misbranded Drugs to United States Consumers Over the Internet,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/ivsupplycliniccom-672780-02092024,672780.0,2024,0,0
660,02/07/2024,US Chem Labs,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/us-chem-labs-669074-02072024,669074.0,2024,0,0
661,02/07/2024,Synthetix Inc. DBA Helix Chemical Supply,Unapproved New Drugs/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/synthetix-inc-dba-helix-chemical-supply-668918-02072024,668918.0,2024,0,0
662,02/06/2025,Tyche Industries Ltd,CGMP/Active Pharmaceutical Ingredient (API)/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/tyche-industries-ltd-693081-02062025,693081.0,2025,0,0
663,02/06/2024,Global Life Technologies Corp.,Unapproved New Drugs/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/global-life-technologies-corp-674279-02062024,674279.0,2024,0,0
664,02/06/2023,"The Body Bean, LLC",Failure to Register and List,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/body-bean-llc-649817-02062023,649817.0,2023,0,0
665,02/05/2025,"Chengdu Innovation Pharmaceutical Co., Ltd.",CGMP/Active Pharmaceutical Ingredient (API)/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/chengdu-innovation-pharmaceutical-co-ltd-698786-02052025,698786.0,2025,0,0
666,02/05/2025,Jagsonpal Pharmaceuticals Limited,CGMP/Finished Pharmaceutical/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/jagsonpal-pharmaceuticals-limited-693134-02052025,693134.0,2025,0,0
667,02/05/2024,Ningbo Poplar Daily-Use,CGMP/Finished Pharmaceuticals/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/ningbo-poplar-daily-use-669486-02052024,669486.0,2024,0,0
668,02/05/2024,Sichuan Deebio Pharmaceutical Co. Ltd.,CGMP/Active Pharmaceutical Ingredient (API)/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/sichuan-deebio-pharmaceutical-co-ltd-669808-02052024,669808.0,2024,0,0
670,02/04/2025,"Wuhu Nuowei Chemistry Co., Ltd.",CGMP/Active Pharmaceutical Ingredient (API)/Adulterated,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/wuhu-nuowei-chemistry-co-ltd-697727-02042025,697727.0,2025,0,0
671,02/04/2025,"ISOThrive, Inc.",Clinical Investigator,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/isothrive-inc-688547-02042025,688547.0,2025,0,0
672,02/04/2022,Crystal Clear Supplements,Unapproved New Drugs/Misbranded,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/crystal-clear-supplements-620285-02042022,620285.0,2022,0,0
673,02/04/2022,"Richard J. Obiso, PhD dba Avila Herbals, LLC",Clinical Investigator,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/richard-j-obiso-phd-dba-avila-herbals-llc-622821-02042022,622821.0,2022,0,0
674,02/03/2022,"ECI Pharmaceuticals, LLC",Failure to Register and List,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/eci-pharmaceuticals-llc-625254-02032022,625254.0,2022,1,0
675,02/03/2022,Pharmacy2Home/LandiCom Holding LTD,Unapproved and Misbranded Products Related to Coronavirus Disease 2019 (COVID-19),https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/pharmacy2homelandicom-holding-ltd-615137-02032022,615137.0,2022,0,0
